num_skills,required_skill_count,skills_matching,years_of_experience,experience_gap,education_duration_years,degree_level,num_certifications,num_languages,num_companies,num_responsibilities,job_responsibility_count,education_match,age_requirement_met,matched_score
58,1,0,12,11,2,2,0,0,4,1,1,1,1,0.85
11,1,0,10,5,7,3,0,0,5,1,1,1,1,0.81666666
10,0,0,6,6,0,1,0,0,1,1,1,1,1,0.80333334
10,1,0,14,11,1,1,0,0,1,1,1,1,0,0.65
16,1,0,7,3,0,1,0,0,1,1,1,1,0,0.68666667
8,1,0,21,6,0,1,0,0,7,1,1,1,1,0.78333336
10,1,0,6,5,0,1,0,0,1,1,1,1,1,0.41666666
17,1,0,10,10,3,2,3,0,3,1,1,0,1,0.51666665
13,1,0,7,5,2,1,0,0,1,1,1,1,1,0.55
9,1,0,6,5,0,1,0,0,1,1,1,1,1,0.78333336
9,0,0,7,2,0,0,0,0,1,1,1,0,0,0.85
52,1,0,11,6,0,2,0,0,3,1,1,1,1,0.81666666
31,1,0,19,14,5,1,0,0,3,1,1,1,1,0.76
26,1,0,13,13,0,1,0,0,4,1,1,1,1,0.56333333
19,1,0,7,3,0,1,0,0,1,1,1,1,0,0.65
21,1,0,7,7,0,1,0,0,1,1,1,1,1,0.38333333
10,1,0,8,-7,2,0,0,0,1,1,1,1,1,0.71666664
13,1,0,6,4,0,0,0,0,1,1,1,0,0,0.35
52,1,0,13,11,0,1,0,1,3,1,1,1,0,0.71666664
21,1,0,0,-5,0,1,0,0,1,1,1,1,1,0.67333335
13,1,0,7,7,2,1,0,0,1,1,1,1,1,0.85
16,1,0,7,2,0,1,0,0,1,1,1,1,1,0.31333333
9,1,0,11,11,0,2,0,0,3,1,1,1,1,0.75
10,1,0,6,4,4,1,0,1,3,1,1,1,1,0.27333334
14,1,0,7,2,0,1,0,0,1,1,1,1,1,0.44
6,1,0,7,2,0,1,0,0,2,1,1,1,1,0.45
15,1,0,7,7,0,1,0,0,1,1,1,1,0,0.81666666
40,1,0,11,8,0,1,0,0,4,1,1,1,0,0.82666665
16,1,0,6,3,0,1,0,0,1,1,1,1,0,0.65
29,1,0,12,-3,0,0,0,2,4,1,1,1,1,0.76
65,0,0,19,19,1,0,0,4,4,1,1,1,1,0.50666666
10,1,0,6,1,0,1,0,0,1,1,1,1,0,0.65
12,1,0,6,5,0,1,0,0,1,1,1,1,1,0.85
47,0,0,15,12,12,2,0,0,7,1,1,1,0,0.85
51,1,0,10,10,21,0,1,0,3,1,1,0,1,0.75
20,1,0,6,4,0,1,0,0,1,1,1,0,0,0.6
18,0,0,14,14,0,2,0,1,3,1,1,1,1,0.65
17,0,0,20,19,0,1,0,0,2,1,1,0,0,0.85
11,1,0,21,16,18,0,0,0,3,1,1,0,1,0.79333335
35,1,0,14,11,0,2,0,0,2,1,1,1,1,0.68333334
6,0,0,8,7,0,0,0,0,2,1,1,1,0,0.81666666
22,0,0,5,0,6,1,12,0,2,1,1,1,0,0.65
26,0,0,11,6,0,0,0,0,4,1,1,0,0,0.75
20,1,0,15,12,0,0,0,0,4,1,1,1,0,0.65
27,1,0,15,14,0,1,0,0,7,1,1,1,1,0.65
12,1,0,8,3,0,1,0,0,1,1,1,1,1,0.71666664
7,1,0,7,7,0,0,0,0,2,1,1,1,1,0.68333334
33,1,0,11,6,9,2,0,0,7,1,1,1,1,0.78333336
35,1,0,13,12,0,1,0,0,4,1,1,1,0,0.65
17,1,0,15,15,3,1,0,0,5,1,1,1,1,0.45
15,1,0,7,5,0,1,0,0,1,1,1,1,1,0.79333335
35,1,0,17,12,8,0,0,0,4,1,1,1,1,0.65
12,1,0,7,6,0,1,0,0,1,1,1,1,1,0.35
11,0,0,7,6,2,1,0,0,1,1,1,1,0,0.85
6,1,0,8,3,0,0,0,0,2,1,1,1,0,0.71666664
14,1,0,12,11,3,1,0,0,5,1,1,1,0,0.68333334
10,1,0,9,5,3,2,0,0,3,1,1,1,0,0.85
61,1,0,12,7,0,1,0,0,5,1,1,1,1,0.81666666
13,1,0,19,18,0,0,0,0,3,1,1,0,0,0.80333334
36,0,0,15,15,0,0,0,0,5,1,1,0,1,0.62666667
13,1,0,30,29,0,0,0,0,4,1,1,1,0,0.5
58,0,0,12,9,0,1,0,0,4,1,1,1,1,0.31666666
11,1,0,8,8,0,1,0,0,1,1,1,1,1,0.65
65,1,0,19,17,1,0,0,4,4,1,1,1,1,0.35
34,1,0,11,10,3,2,0,0,9,1,1,0,0,0.7733333
10,1,0,22,21,7,2,0,0,3,1,1,1,1,0.65
19,1,0,7,6,0,1,0,0,1,1,1,1,1,0.71666664
14,1,0,6,1,0,1,1,0,1,1,1,1,1,0.763
5,1,0,11,6,0,1,0,1,3,1,1,1,0,0.65
11,1,0,10,9,7,3,0,0,5,1,1,1,1,0.85
16,1,0,7,2,0,1,0,0,1,1,1,1,1,0.77
6,1,0,6,2,0,1,0,0,1,1,1,1,0,0.65
48,0,0,12,9,0,0,0,0,6,1,1,0,0,0.85
8,1,0,11,6,0,1,0,0,3,1,1,1,0,0.35
8,1,0,8,6,3,1,0,0,1,1,1,1,0,0.65
9,1,0,7,7,0,1,0,0,1,1,1,1,0,0.85
9,0,0,6,3,0,0,0,0,3,1,1,1,0,0.85
55,1,0,17,17,0,0,0,0,4,1,1,1,0,0.71666664
7,1,0,9,8,0,1,0,0,3,1,1,1,0,0.45
4,1,0,14,13,0,1,0,0,4,1,1,0,0,0.78333336
7,1,0,12,12,12,0,0,0,0,1,1,1,0,0.78333336
32,1,0,20,20,0,0,0,0,4,1,1,0,1,0.65
33,1,0,12,8,0,2,0,0,5,1,1,1,0,0.85
30,1,0,11,8,0,1,0,0,4,1,1,1,0,0.75
7,1,0,7,6,0,1,0,0,1,1,1,1,0,0.41666666
9,0,0,8,7,2,1,0,0,1,1,1,1,0,0.65
6,1,0,8,4,0,0,0,0,2,1,1,1,0,0.9066667
51,1,0,14,9,0,1,0,0,8,1,1,1,1,0.85
8,0,0,7,7,0,1,0,0,1,1,1,1,1,0.85
15,0,0,7,2,2,0,0,0,1,1,1,1,0,0.85
15,1,0,7,7,2,0,0,0,1,1,1,0,0,0.6166667
11,1,0,6,6,0,1,0,0,1,1,1,1,0,0.65
12,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
144,1,0,25,24,0,0,0,0,6,1,1,1,1,0.65
34,0,0,11,11,0,1,18,0,7,1,1,1,1,0.85
10,1,0,22,21,7,2,0,0,3,1,1,1,1,0.85
10,1,0,7,2,0,0,0,0,1,1,1,1,1,0.65
8,1,0,6,6,2,2,0,0,1,1,1,0,0,0.5966667
22,1,0,11,6,0,0,0,0,4,1,1,1,1,0.78333336
13,1,0,11,6,0,1,0,0,2,1,1,1,1,0.82666665
50,1,0,12,10,0,2,1,0,4,1,1,1,1,0.61
15,1,0,7,4,0,0,0,0,1,1,1,0,0,0.65
38,1,0,12,12,12,2,0,0,5,1,1,1,1,0.78333336
38,1,0,23,22,0,0,0,0,7,1,1,0,1,0.75
7,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
52,1,0,16,12,0,1,0,2,3,1,1,1,0,0.68333334
32,1,0,20,18,0,0,0,0,4,1,1,0,1,0.5
11,1,0,6,3,0,1,0,0,2,1,1,1,0,0.5833333
0,0,0,17,14,9,3,0,0,5,1,1,1,1,0.75
10,1,0,6,2,0,1,0,0,3,1,1,1,0,0.85
3,0,0,4,1,0,0,0,0,2,1,1,1,1,0.68333334
17,0,0,7,6,2,0,0,0,1,1,1,1,0,0.56
36,1,0,31,28,20,2,0,0,3,1,1,1,0,0.85
9,1,0,7,5,0,0,0,0,1,1,1,1,1,0.7266667
12,1,0,15,14,0,2,0,0,5,1,1,1,1,0.58666664
33,1,0,14,9,3,2,0,4,3,1,1,0,1,0.65
9,1,0,6,5,0,1,0,0,1,1,1,1,0,0.45
9,1,0,19,15,28,0,1,0,4,1,1,0,0,0.626666
9,0,0,7,6,0,1,0,0,1,1,1,1,0,0.78333336
47,1,0,11,6,0,1,0,0,3,1,1,1,1,0.92333335
6,1,0,12,12,0,1,0,0,4,1,1,1,1,0.68333334
6,0,0,8,7,0,1,0,1,2,1,1,1,0,0.78333336
10,0,0,8,8,2,0,0,0,1,1,1,1,1,0.85
8,1,0,0,-5,0,1,0,0,0,1,1,1,1,0.35
4,1,0,14,13,0,1,0,0,4,1,1,1,1,0.71666664
18,1,0,6,1,2,1,0,0,1,1,1,1,1,0.45
47,1,0,14,13,0,0,0,0,4,1,1,0,0,0.49666667
9,1,0,6,5,0,1,0,0,1,1,1,1,1,0.46666667
20,1,0,6,4,0,1,0,0,1,1,1,1,1,0.35
10,1,0,22,22,7,2,0,0,3,1,1,1,1,0.85
18,1,0,8,7,2,2,0,0,1,1,1,1,1,0.35
60,0,0,11,11,4,2,0,2,6,1,1,1,1,0.47333333
0,1,0,8,3,2,0,0,0,2,1,1,1,0,0.5833333
66,1,0,17,17,0,0,0,0,4,1,1,1,1,0.71666664
46,1,0,20,5,21,2,0,0,6,1,1,1,1,0.85
14,1,0,7,5,0,1,1,0,1,1,1,1,1,0.81666666
32,1,0,10,8,0,1,0,0,5,1,1,1,1,0.68333334
6,1,0,8,5,0,1,0,1,2,1,1,1,1,0.76
14,0,0,7,2,0,0,1,0,1,1,1,1,0,0.85
4,1,0,7,4,0,1,0,0,2,1,1,1,1,0.9066667
6,1,0,6,1,0,1,0,0,1,1,1,1,1,0.31666666
9,1,0,6,5,0,0,0,0,3,1,1,1,1,0.28333333
19,1,0,18,16,0,0,0,0,4,1,1,1,0,0.65
38,1,0,12,12,12,2,0,0,5,1,1,0,1,0.85
18,0,0,7,6,0,1,0,0,1,1,1,1,0,0.85
18,1,0,6,5,2,1,0,0,1,1,1,1,1,0.38333333
12,1,0,15,14,0,2,0,0,4,1,1,1,0,0.85
32,1,0,20,16,0,0,0,0,4,1,1,0,0,0.78333336
8,1,0,0,-15,0,1,0,0,0,1,1,1,1,0.15
52,1,0,13,8,0,1,0,1,3,1,1,1,1,0.81666666
0,0,0,17,14,9,3,0,0,5,1,1,0,0,0.81666666
27,1,0,15,14,0,1,0,0,2,1,1,1,1,0.85
13,1,0,19,17,0,1,1,0,4,1,1,1,1,0.65
8,1,0,6,5,2,2,0,0,1,1,1,0,1,0.34666666
17,1,0,15,13,3,1,0,0,5,1,1,1,1,0.2
33,1,0,14,11,3,2,0,4,3,1,1,1,0,0.71666664
7,1,0,7,2,0,0,0,0,2,1,1,1,1,0.31333333
59,1,0,17,15,0,0,1,0,4,1,1,1,0,0.85
16,1,0,6,3,0,1,0,0,1,1,1,1,1,0.85
17,1,0,15,14,3,1,0,0,5,1,1,1,1,0.5
27,1,0,12,12,10,2,0,3,6,1,1,1,1,0.81666666
3,1,0,6,1,0,1,1,0,2,1,1,1,1,0.78333336
9,1,0,7,2,0,1,0,0,1,1,1,1,1,0.33333334
40,1,0,11,10,0,1,0,0,4,1,1,0,0,0.79333335
8,1,0,7,6,0,1,0,0,1,1,1,1,1,0.71666664
46,1,0,20,18,21,2,0,0,6,1,1,1,1,0.20666666
9,1,0,6,3,0,1,0,0,1,1,1,1,0,0.75
47,1,0,14,14,0,0,0,0,4,1,1,0,0,0.53
3,1,0,6,4,0,1,1,0,2,1,1,1,1,0.38333333
24,1,0,9,6,8,0,0,3,5,1,1,0,0,0.71666664
12,1,0,6,1,0,1,1,0,1,1,1,1,1,0.31333333
11,1,0,6,1,0,1,0,0,1,1,1,1,1,0.44666666
15,1,0,11,6,11,0,0,0,5,1,1,1,1,0.45
51,1,0,14,12,0,1,0,0,8,1,1,1,1,0.85
36,0,0,9,9,0,2,0,0,2,1,1,1,1,0.78333336
13,1,0,7,6,0,1,0,0,1,1,1,1,1,0.28333333
11,0,0,7,4,0,1,0,0,3,1,1,1,1,0.85
13,1,0,6,4,0,1,0,0,1,1,1,0,0,0.62
41,1,0,16,13,1929,0,0,0,3,1,1,1,0,0.85
6,1,0,0,0,0,1,0,0,0,1,1,1,0,0.85
8,1,0,6,4,0,1,0,0,1,1,1,1,1,0.33333334
34,1,0,9,8,0,0,2,0,0,1,1,1,0,0.65
35,1,0,13,12,0,1,0,0,4,1,1,1,1,0.78333336
15,1,0,16,16,4,0,0,0,3,1,1,0,0,0.85
14,1,0,12,9,3,1,0,0,5,1,1,1,0,0.78333336
8,1,0,0,-1,0,1,0,0,0,1,1,1,1,0.35
21,1,0,0,-5,0,1,0,0,1,1,1,0,1,0.6
11,1,0,6,5,0,1,0,0,1,1,1,1,1,0.81666666
18,1,0,14,13,23,0,0,0,3,1,1,0,1,0.35
33,1,0,14,9,10,2,0,0,3,1,1,1,1,0.85
11,1,0,7,7,0,1,0,0,2,1,1,1,1,0.51666665
16,1,0,6,6,0,1,0,0,1,1,1,1,0,0.85
58,1,0,12,9,2,2,0,0,4,1,1,1,0,0.85
17,1,0,20,15,0,1,0,0,2,1,1,0,1,0.65
15,0,0,7,7,2,0,0,0,1,1,1,0,1,0.68333334
39,1,0,19,14,0,0,0,0,3,1,1,1,1,0.85
66,0,0,17,12,0,0,0,0,4,1,1,1,0,0.78333336
35,0,0,13,10,0,1,0,0,4,1,1,1,1,0.65
15,1,0,16,11,4,0,0,0,3,1,1,0,1,0.78333336
21,1,0,7,6,0,1,0,0,1,1,1,1,1,0.51666665
9,1,0,26,21,0,1,0,0,3,1,1,0,1,0.68333334
13,1,0,19,19,0,1,1,0,4,1,1,1,1,0.68333334
10,1,0,6,5,0,1,0,0,1,1,1,1,1,0.33333334
51,1,0,14,13,0,1,0,0,8,1,1,1,0,0.6666667
12,1,0,14,11,13,2,0,0,5,1,1,1,1,0.75
14,0,0,7,7,0,1,0,0,1,1,1,1,1,0.81666666
11,1,0,6,6,2,1,0,0,1,1,1,1,1,0.45
9,1,0,19,18,28,0,1,0,4,1,1,0,1,0.613333
60,0,0,15,12,0,0,0,0,3,1,1,1,1,0.41
11,1,0,8,8,0,1,0,0,1,1,1,1,1,0.51666665
8,1,0,9,-6,0,0,0,0,4,1,1,1,1,0.51666665
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
13,1,0,7,4,2,1,0,0,1,1,1,1,0,0.65
17,1,0,10,7,3,2,3,0,3,1,1,0,1,0.75
7,1,0,6,1,0,0,0,0,2,1,1,1,1,0.45
20,0,0,10,7,0,1,0,0,5,1,1,1,0,0.57666665
16,1,0,7,5,0,1,0,0,1,1,1,0,0,0.62666667
4,1,0,7,2,0,1,0,0,2,1,1,1,1,0.81666666
35,1,0,17,14,8,0,0,0,4,1,1,1,0,0.65
14,1,0,7,3,0,1,1,0,1,1,1,1,0,0.85
83,1,0,9,7,0,1,4,0,3,1,1,1,0,0.85
18,1,0,7,6,0,1,0,0,1,1,1,1,1,0.55
34,1,0,9,6,0,0,2,0,0,1,1,1,0,0.65
6,1,0,0,-5,0,1,0,0,0,1,1,1,1,0.81666666
14,0,0,12,9,3,1,0,0,5,1,1,1,0,0.78333336
4,1,0,16,13,0,1,0,0,3,1,1,1,0,0.85
10,1,0,12,10,0,1,0,0,6,1,1,1,1,0.85
15,1,0,7,6,0,0,0,0,1,1,1,0,0,0.35
35,1,0,14,13,0,2,0,0,2,1,1,1,1,0.68333334
6,1,0,7,5,0,1,0,0,1,1,1,0,0,0.65
11,0,0,7,4,2,1,0,0,1,1,1,1,0,0.85
7,0,0,7,6,0,1,0,0,1,1,1,1,0,0.66
5,1,0,11,11,0,1,0,1,3,1,1,1,1,0.85
11,0,0,7,4,0,1,0,0,1,1,1,1,0,0.71666664
21,0,0,7,4,0,0,0,0,1,1,1,1,1,0.65
19,0,0,18,17,0,0,0,0,4,1,1,1,0,0.65
10,1,0,8,4,0,1,0,0,3,1,1,1,0,0.9433333
6,0,0,7,2,0,1,0,0,1,1,1,0,0,0.75
9,1,0,6,2,0,1,0,0,1,1,1,1,0,0.78333336
6,1,0,6,5,0,1,0,0,1,1,1,1,1,0.27333334
9,1,0,6,1,0,1,0,0,1,1,1,1,1,0.7266667
7,1,0,10,7,4,0,0,0,4,1,1,0,0,0.85
15,1,0,7,2,2,2,0,0,1,1,1,1,1,0.35
7,1,0,7,2,0,0,0,0,2,1,1,1,0,0.71666664
82,1,0,13,12,30,0,0,0,8,1,1,0,0,0.33
9,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.35
6,1,0,14,11,1,2,0,2,5,1,1,1,0,0.65
20,1,0,6,6,0,1,0,0,2,1,1,1,1,0.71666664
52,1,0,16,1,0,1,0,2,3,1,1,1,1,0.82666665
17,1,0,12,10,0,2,0,0,2,1,1,1,1,0.85
11,0,0,7,2,2,1,0,0,1,1,1,0,0,0.85
11,1,0,8,3,0,1,0,0,1,1,1,1,1,0.65
17,1,0,20,19,0,1,0,0,2,1,1,1,1,0.78333336
13,1,0,6,6,0,1,0,0,1,1,1,1,1,0.65
13,1,0,6,-9,0,0,0,0,1,1,1,1,1,0.35
66,1,0,17,17,0,0,0,0,4,1,1,1,0,0.65
36,1,0,7,2,0,0,0,0,3,1,1,1,1,0.78333336
60,1,0,15,13,0,0,0,0,3,1,1,1,1,0.33333334
16,0,0,7,4,0,1,0,0,1,1,1,1,0,0.71666664
113,1,0,13,12,7,0,0,0,3,1,1,1,1,0.51666665
17,1,0,7,3,3,0,0,0,1,1,1,0,0,0.79333335
12,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.31666666
48,1,0,12,8,0,0,0,0,6,1,1,0,0,0.85
11,1,0,6,6,0,1,0,0,1,1,1,1,0,0.78333336
12,1,0,6,3,0,1,0,0,1,1,1,1,0,0.68333334
16,1,0,6,1,0,1,0,0,1,1,1,1,1,0.5833333
14,0,0,6,6,0,1,1,0,1,1,1,1,1,0.763
11,1,0,6,2,0,1,0,0,1,1,1,1,0,0.71666664
11,1,0,8,3,0,1,0,0,1,1,1,1,1,0.68333334
27,1,0,12,8,10,2,0,3,6,1,1,1,0,0.85
18,0,0,8,7,2,2,0,0,1,1,1,1,0,0.65
14,1,0,8,7,0,1,0,0,1,1,1,1,1,0.71666664
13,0,0,14,13,0,1,0,0,4,1,1,1,0,0.61
15,1,0,7,2,2,0,0,0,1,1,1,1,1,0.48333332
11,0,0,6,3,0,1,0,0,2,1,1,1,0,0.85
51,1,0,14,9,0,1,0,0,8,1,1,1,1,0.78333336
13,1,0,7,7,0,0,0,0,1,1,1,0,0,0.85
12,1,0,15,11,0,0,0,0,9,1,1,0,0,0.65
13,1,0,7,2,2,1,0,0,1,1,1,1,1,0.35
3,1,0,6,1,0,1,1,0,2,1,1,0,1,0.38333333
13,1,0,19,18,0,0,0,0,3,1,1,1,1,0.85
7,1,0,8,3,2,1,0,0,1,1,1,1,1,0.65
16,0,0,7,6,0,1,0,0,1,1,1,1,0,0.81666666
14,1,0,7,2,0,1,0,0,1,1,1,1,1,0.71666664
16,1,0,6,2,0,1,0,0,1,1,1,1,0,0.78333336
8,1,0,7,5,0,1,0,0,1,1,1,1,1,0.65
12,1,0,7,-8,0,1,2,0,1,1,1,1,1,0.34666666
33,1,0,11,8,9,2,0,0,7,1,1,1,0,0.78333336
11,0,0,8,7,0,1,0,0,1,1,1,1,0,0.85
20,1,0,13,13,2,2,0,3,4,1,1,1,1,0.71666664
14,1,0,12,11,3,1,0,0,5,1,1,1,0,0.81666666
17,1,0,15,15,3,1,0,0,5,1,1,1,1,0.6166667
10,1,0,0,-5,2,2,0,0,0,1,1,1,1,0.33333334
21,1,0,7,-8,0,0,0,0,1,1,1,1,1,0.35
20,1,0,10,7,0,1,0,0,5,1,1,1,0,0.78333336
6,1,0,8,3,0,0,0,0,2,1,1,1,1,0.28333333
56,1,0,20,19,20,2,0,0,4,1,1,0,0,0.78333336
10,0,0,7,6,0,0,1,0,1,1,1,0,0,0.35
10,0,0,22,21,7,2,0,0,3,1,1,1,0,0.71666664
7,1,0,6,1,0,0,0,0,2,1,1,1,1,0.38333333
35,0,0,13,13,0,2,0,0,2,1,1,1,1,0.82666665
14,1,0,7,6,0,1,0,0,1,1,1,1,0,0.51666665
10,1,0,14,13,1,1,0,0,1,1,1,1,1,0.65
7,1,0,6,2,0,1,0,0,1,1,1,1,0,0.68333334
6,1,0,6,3,2,2,1,0,1,1,1,1,0,0.71666664
11,0,0,10,9,7,3,0,0,5,1,1,1,0,0.85
51,1,0,11,8,0,2,0,0,3,1,1,1,1,0.68333334
7,1,0,8,8,0,1,0,0,1,1,1,1,1,0.65
7,1,0,10,9,4,0,0,0,4,1,1,0,1,0.41333333
3,0,0,4,3,0,0,0,0,2,1,1,1,0,0.81666666
6,1,0,8,8,0,1,0,1,2,1,1,1,1,0.71666664
5,1,0,7,6,0,1,0,0,2,1,1,1,1,0.52
51,1,0,14,11,0,1,0,0,8,1,1,1,0,0.71666664
17,1,0,15,12,3,1,0,0,5,1,1,1,0,0.78333336
48,1,0,12,7,0,0,0,0,6,1,1,0,1,0.85
27,1,0,15,12,0,1,0,0,7,1,1,1,0,0.85
14,1,0,7,7,0,0,1,0,1,1,1,1,0,0.68333334
11,1,0,6,1,0,1,0,0,1,1,1,1,1,0.28333333
48,0,0,12,9,0,0,0,0,6,1,1,0,1,0.85
22,1,0,11,6,0,0,0,0,4,1,1,1,1,0.85
13,1,0,7,3,0,1,0,0,1,1,1,1,0,0.35
7,1,0,6,4,2,0,1,0,1,1,1,1,1,0.81666666
16,1,0,12,7,0,1,0,0,3,1,1,1,1,0.85
11,1,0,8,-7,0,1,0,0,1,1,1,1,1,0.35
6,1,0,0,0,0,1,0,0,0,1,1,1,1,0.65
52,1,0,16,14,0,1,0,2,3,1,1,1,0,0.87666667
18,1,0,8,6,2,2,0,0,1,1,1,1,1,0.35
16,1,0,8,7,11,2,0,0,3,1,1,1,0,0.65
12,0,0,10,9,0,1,0,0,8,1,1,1,0,0.48333332
10,1,0,6,2,4,1,0,1,3,1,1,1,0,0.71666664
5,1,0,11,-4,0,1,0,1,3,1,1,1,1,0.65
47,1,0,11,10,0,1,0,0,3,1,1,1,1,0.85
16,1,0,6,5,0,1,0,0,2,1,1,1,1,0.25666666
36,0,0,13,13,0,1,0,2,5,1,1,1,1,0.71666664
29,1,0,15,11,4,0,0,0,4,1,1,0,0,0.78333336
20,1,0,6,6,0,1,0,0,2,1,1,1,0,0.71666664
11,1,0,7,6,2,1,0,0,1,1,1,1,1,0.49333334
31,1,0,15,10,0,1,2,0,4,1,1,1,0,0.65
28,0,0,12,9,0,0,0,0,4,1,1,0,1,0.85
12,1,0,8,7,0,1,0,0,1,1,1,1,0,0.41666666
0,1,0,4,0,3,0,0,0,9,1,1,1,0,0.65
6,1,0,0,-3,0,1,0,0,0,1,1,1,0,0.78333336
6,1,0,7,5,0,1,0,0,1,1,1,1,1,0.65
21,0,0,12,7,0,2,0,0,4,1,1,1,0,0.82666665
13,0,0,7,2,2,1,0,0,1,1,1,1,0,0.85
6,1,0,6,3,0,1,0,0,1,1,1,1,0,0.41666666
10,1,0,12,12,0,1,0,0,6,1,1,1,1,0.85
6,1,0,0,-4,0,1,0,0,0,1,1,1,0,0.85
13,1,0,7,6,0,1,0,0,1,1,1,1,0,0.48666668
59,1,0,17,17,0,0,1,0,4,1,1,1,1,0.78333336
14,1,0,7,5,0,0,1,0,1,1,1,1,1,0.7266667
13,1,0,7,6,2,1,0,0,1,1,1,1,1,0.65
9,1,0,7,7,0,1,0,0,1,1,1,1,1,0.48333332
82,1,0,13,10,30,0,0,0,8,1,1,1,1,0.78333336
6,1,0,4,2,2,0,0,0,2,1,1,1,1,0.78333336
21,1,0,7,5,0,1,0,0,1,1,1,1,1,0.55
0,1,0,4,-1,3,0,0,0,9,1,1,1,0,0.65
58,0,0,12,9,2,2,0,0,4,1,1,1,1,0.68333334
35,1,0,13,13,0,1,0,0,4,1,1,1,0,0.65
16,0,0,6,3,0,0,0,0,1,1,1,0,0,0.65
20,1,0,10,7,0,1,0,0,5,1,1,1,1,0.85
12,0,0,7,4,0,1,0,0,1,1,1,1,1,0.68333334
20,1,0,12,10,0,2,0,0,7,1,1,1,0,0.65
7,1,0,0,-5,0,1,0,0,2,1,1,1,1,0.68333334
34,1,0,11,8,3,2,0,0,9,1,1,1,0,0.78333336
15,1,0,12,7,0,0,0,0,3,1,1,0,1,0.76
13,1,0,30,29,0,0,0,0,4,1,1,1,1,0.17333333
21,1,0,0,-2,0,1,0,0,1,1,1,1,1,0.7266667
13,1,0,30,25,0,0,0,0,4,1,1,0,1,0.44
20,1,0,12,7,0,2,0,0,7,1,1,1,0,0.65
27,1,0,10,5,0,1,0,0,3,1,1,0,1,0.52666664
14,1,0,6,1,0,1,0,0,1,1,1,1,1,0.41666666
17,1,0,7,5,3,0,0,0,1,1,1,0,0,0.71666664
10,0,0,5,2,0,1,0,0,3,1,1,1,0,0.85
21,1,0,8,6,4,2,0,2,6,1,1,0,1,0.35
10,0,0,7,6,2,1,0,0,1,1,1,1,0,0.85
90,1,0,23,21,8,2,0,3,4,1,1,1,1,0.31666666
6,1,0,6,1,2,2,1,0,1,1,1,1,1,0.35
9,1,0,7,2,0,1,0,0,1,1,1,1,1,0.6433333
13,0,0,7,4,2,1,0,0,1,1,1,1,0,0.71666664
12,1,0,7,6,0,1,0,0,1,1,1,1,0,0.56
13,0,0,30,25,0,0,0,0,4,1,1,0,0,0.6933333
6,0,0,6,6,0,1,0,0,1,1,1,1,1,0.79333335
13,1,0,7,5,2,1,0,0,1,1,1,1,1,0.65
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
4,1,0,7,4,0,1,0,0,2,1,1,1,0,0.85
14,1,0,8,8,0,1,0,0,1,1,1,1,0,0.75
8,1,0,11,8,0,1,0,0,3,1,1,1,0,0.85
42,1,0,18,17,0,0,0,0,6,1,1,1,0,0.6566667
9,1,0,6,3,0,1,0,0,1,1,1,1,0,0.65
32,1,0,8,5,0,1,0,0,2,1,1,1,1,0.8833333
113,1,0,13,12,7,0,0,0,3,1,1,1,0,0.54
13,1,0,19,14,0,1,1,0,4,1,1,1,1,0.76
20,1,0,10,9,0,1,0,0,5,1,1,1,1,0.60333335
8,1,0,7,7,0,1,0,0,1,1,1,1,1,0.65
14,1,0,10,9,0,2,2,0,4,1,1,0,0,0.85
27,1,0,12,11,0,0,3,0,3,1,1,0,1,0.78333336
52,1,0,11,10,0,2,0,0,3,1,1,1,1,0.79333335
27,1,0,12,-3,0,1,0,0,4,1,1,1,1,0.65
42,1,0,18,18,0,0,0,0,6,1,1,1,0,0.71666664
23,0,0,26,21,4,0,0,0,2,1,1,1,0,0.81666666
59,1,0,17,12,0,0,1,0,4,1,1,1,1,0.78333336
10,1,0,22,18,7,2,0,0,3,1,1,1,0,0.85
27,1,0,15,10,0,1,0,0,2,1,1,1,0,0.65
13,1,0,19,15,0,0,0,0,3,1,1,0,0,0.71666664
24,1,0,9,7,8,0,0,3,5,1,1,0,1,0.28333333
7,1,0,7,7,0,0,0,0,2,1,1,1,1,0.62
6,1,0,6,1,0,1,0,0,1,1,1,1,0,0.65
32,1,0,8,7,0,1,0,0,2,1,1,1,0,0.65
6,1,0,0,-5,0,1,0,0,0,1,1,1,0,0.65
11,1,0,7,2,0,1,0,0,2,1,1,1,1,0.35
6,1,0,6,5,0,1,0,0,1,1,1,1,0,0.46666667
62,1,0,14,13,0,2,0,3,4,1,1,1,1,0.24
26,1,0,25,23,10,0,0,0,3,1,1,0,1,0.65
58,1,0,12,12,2,2,0,0,4,1,1,1,1,0.71666664
0,0,0,11,10,0,1,0,0,6,1,1,1,0,0.35
11,1,0,8,3,0,1,0,0,1,1,1,1,1,0.35
16,1,0,6,5,0,1,0,0,1,1,1,1,1,0.38333333
12,1,0,6,2,0,1,1,0,1,1,1,1,0,0.68333334
13,1,0,11,6,0,0,0,0,6,1,1,0,1,0.71666664
4,1,0,16,16,0,1,0,0,3,1,1,1,0,0.81666666
